agency_id,incident_id,nibrs_month_id,incident_number,cargo_theft_flag,submission_date,incident_date,report_date_flag,incident_hour,cleared_except_id,cleared_except_date,incident_status,data_home,ddocname,orig_format,ff_line_number,did
842,87006762,7497794,16000009667,,11/6/2017 0:00,6/8/2016 0:00,,14,6,,0,C,2016_06_AZ0071100_16000009667_INC,F,,9871620
842,87007675,7497794,16000009944,,11/6/2017 0:00,6/9/2016 0:00,,21,6,,0,C,2016_06_AZ0071100_16000009944_INC,F,,9871706
842,87006902,7497794,16000009825,,11/6/2017 0:00,6/11/2016 0:00,,3,6,,0,C,2016_06_AZ0071100_16000009825_INC,F,,9871772
842,87006916,7497794,16000009855,,11/6/2017 0:00,6/11/2016 0:00,,17,6,,0,C,2016_06_AZ0071100_16000009855_INC,F,,9872807
842,87006937,7497794,16000009931,,11/6/2017 0:00,6/11/2016 0:00,,6,6,,0,C,2016_06_AZ0071100_16000009931_INC,F,,9872820
842,87007770,7497794,16000009877,,11/6/2017 0:00,6/12/2016 0:00,,1,6,,0,C,2016_06_AZ0071100_16000009877_INC,F,,9871830
842,87007781,7497794,16000009895,,11/6/2017 0:00,6/12/2016 0:00,,13,6,,0,C,2016_06_AZ0071100_16000009895_INC,F,,9871842
842,87007786,7497794,16000009937,,11/6/2017 0:00,6/12/2016 0:00,,19,6,,0,C,2016_06_AZ0071100_16000009937_INC,F,,9871856
842,87007796,7497794,16000009947,,11/6/2017 0:00,6/12/2016 0:00,,18,6,,0,C,2016_06_AZ0071100_16000009947_INC,F,,9871867
842,87007804,7497794,16000009969,,11/6/2017 0:00,6/13/2016 0:00,,18,6,,0,C,2016_06_AZ0071100_16000009969_INC,F,,9872851
842,87007840,7497794,16000010015,,11/6/2017 0:00,6/14/2016 0:00,,17,6,,0,C,2016_06_AZ0071100_16000010015_INC,F,,9871956
842,87007892,7497794,16000010043,,11/6/2017 0:00,6/15/2016 0:00,,4,6,,0,C,2016_06_AZ0071100_16000010043_INC,F,,9874043
842,87007895,7497794,16000010048,,11/6/2017 0:00,6/15/2016 0:00,,7,6,,0,C,2016_06_AZ0071100_16000010048_INC,F,,9873073
842,87007935,7497794,16000010105,,11/6/2017 0:00,6/15/2016 0:00,,21,6,,0,C,2016_06_AZ0071100_16000010105_INC,F,,9874139
842,87007965,7497794,16000010109,,11/6/2017 0:00,6/16/2016 0:00,,8,6,,0,C,2016_06_AZ0071100_16000010109_INC,F,,9873182
842,87431239,7497794,16000009627,,11/6/2017 0:00,6/7/2016 0:00,,15,6,,0,C,2016_06_AZ0071100_16000009627_INC,F,,10695376
842,87431258,7497794,16000009730,,11/6/2017 0:00,6/9/2016 0:00,,12,2,7/21/2016 0:00,0,C,2016_06_AZ0071100_16000009730_INC,F,,10694999
842,89286873,7497794,16000012720,,11/7/2017 0:00,6/13/2016 0:00,,8,6,,0,C,2016_06_AZ0071100_16000012720_INC,F,,14858883
842,89286880,7497794,16000009816,,11/7/2017 0:00,6/10/2016 0:00,,22,6,,0,C,2016_06_AZ0071100_16000009816_INC,F,,14859255
842,90018889,7497794,16000009454,,11/7/2017 0:00,6/4/2016 0:00,,18,6,,0,C,2016_06_AZ0071100_16000009454_INC,F,,16234936
842,90676837,7497794,16000017100,,11/7/2017 0:00,6/13/2016 0:00,,22,6,,0,C,2016_06_AZ0071100_16000017100_INC,F,,17520095
842,89286841,7497794,16000009424,,11/7/2017 0:00,6/4/2016 0:00,,6,6,,0,C,2016_06_AZ0071100_16000009424_INC,F,,14859204
842,89286896,7497794,16000010640,,11/7/2017 0:00,6/25/2016 0:00,,18,6,,0,C,2016_06_AZ0071100_16000010640_INC,F,,14859288
842,90676175,7497794,16000009699,,11/7/2017 0:00,6/9/2016 0:00,,2,6,,0,C,2016_06_AZ0071100_16000009699_INC,F,,17520094
842,89286881,7497794,16000010091,,11/7/2017 0:00,6/15/2016 0:00,,19,6,,0,C,2016_06_AZ0071100_16000010091_INC,F,,14859260
842,89286823,7497794,16000009298,,11/7/2017 0:00,6/1/2016 0:00,,21,6,,0,C,2016_06_AZ0071100_16000009298_INC,F,,14859165
842,89286843,7497794,16000009438,,11/7/2017 0:00,6/4/2016 0:00,,14,6,,0,C,2016_06_AZ0071100_16000009438_INC,F,,14859205
842,89286863,7497794,16000009717,,11/7/2017 0:00,6/9/2016 0:00,,11,6,,0,C,2016_06_AZ0071100_16000009717_INC,F,,14858861
842,89286910,7497794,16000010780,,11/7/2017 0:00,6/28/2016 0:00,,2,6,,0,C,2016_06_AZ0071100_16000010780_INC,F,,14859311
842,89286852,7497794,16000009765,,11/7/2017 0:00,6/9/2016 0:00,,19,6,,0,C,2016_06_AZ0071100_16000009765_INC,F,,14858862
842,89286893,7497794,16000010453,,11/7/2017 0:00,6/22/2016 0:00,,13,6,,0,C,2016_06_AZ0071100_16000010453_INC,F,,14858926
842,89285853,7497794,16000009694,,11/7/2017 0:00,6/3/2016 0:00,,17,6,,0,C,2016_06_AZ0071100_16000009694_INC,F,,14859202
842,89286899,7497794,16000010242,,11/7/2017 0:00,6/18/2016 0:00,,12,6,,0,C,2016_06_AZ0071100_16000010242_INC,F,,14859289
842,90018038,7497794,16000018213,,11/7/2017 0:00,6/15/2016 0:00,,8,6,,0,C,2016_06_AZ0071100_16000018213_INC,F,,16235689
842,89286866,7497794,16000009468,,11/7/2017 0:00,6/4/2016 0:00,,23,6,,0,C,2016_06_AZ0071100_16000009468_INC,F,,14859232
842,89286884,7497794,16000010096,,11/7/2017 0:00,6/15/2016 0:00,,19,6,,0,C,2016_06_AZ0071100_16000010096_INC,F,,14859270
842,90018915,7497794,16000010635,,11/7/2017 0:00,6/25/2016 0:00,,17,6,,0,C,2016_06_AZ0071100_16000010635_INC,F,,16235737
842,89286824,7497794,16000009280,,11/7/2017 0:00,6/1/2016 0:00,,18,6,,0,C,2016_06_AZ0071100_16000009280_INC,F,,14859156
842,90018099,7497794,16000010937,,11/7/2017 0:00,6/29/2016 0:00,,14,6,,0,C,2016_06_AZ0071100_16000010937_INC,F,,16236020
842,89285836,7497794,16000009284,,11/7/2017 0:00,6/1/2016 0:00,,21,6,,0,C,2016_06_AZ0071100_16000009284_INC,F,,14859167
842,90018882,7497794,16000012843,,11/7/2017 0:00,6/12/2016 0:00,,12,6,,0,C,2016_06_AZ0071100_16000012843_INC,F,,16235687
842,91058358,7497794,16000010775,,11/7/2017 0:00,6/27/2016 0:00,,20,6,,0,C,2016_06_AZ0071100_16000010775_INC,F,,18288089
842,91341980,7497794,17000009134,,11/7/2017 0:00,6/19/2016 0:00,,14,6,,0,C,2016_06_AZ0071100_17000009134_INC,F,,18815694
842,89285846,7497794,16000009405,,11/7/2017 0:00,6/3/2016 0:00,,20,1,11/15/2016 0:00,0,C,2016_06_AZ0071100_16000009405_INC,F,,14859188
842,89285892,7497794,16000010710,,11/7/2017 0:00,6/27/2016 0:00,,1,6,,0,C,2016_06_AZ0071100_16000010710_INC,F,,14859301
842,91342000,7497794,16000010485,,11/7/2017 0:00,6/22/2016 0:00,,23,6,,0,C,2016_06_AZ0071100_16000010485_INC,F,,18816035
842,90018053,7497794,16000010334,,11/7/2017 0:00,6/19/2016 0:00,,23,6,,0,C,2016_06_AZ0071100_16000010334_INC,F,,16234963
842,91341969,7497794,16000009873,,11/7/2017 0:00,6/11/2016 0:00,,23,6,,0,C,2016_06_AZ0071100_16000009873_INC,F,,18814995
842,91058967,7497794,16000010737,,11/7/2017 0:00,6/27/2016 0:00,,12,6,,0,C,2016_06_AZ0071100_16000010737_INC,F,,18288082
842,89285893,7497794,16000011682,,11/7/2017 0:00,6/26/2016 0:00,,0,6,,0,C,2016_06_AZ0071100_16000011682_INC,F,,14859297
842,91058958,7497794,16000009453,,11/7/2017 0:00,6/4/2016 0:00,,18,6,,0,C,2016_06_AZ0071100_16000009453_INC,F,,18287931
842,91342001,7497794,16000010708,,11/7/2017 0:00,6/27/2016 0:00,,1,6,,0,C,2016_06_AZ0071100_16000010708_INC,F,,18815715
842,91341994,7497794,16000010442,,11/7/2017 0:00,6/19/2016 0:00,,0,6,,0,C,2016_06_AZ0071100_16000010442_INC,F,,18815708
842,91058953,7497794,16000009466,,11/7/2017 0:00,6/4/2016 0:00,,22,6,,0,C,2016_06_AZ0071100_16000009466_INC,F,,18288072
842,91341963,7497794,16000009793,,11/7/2017 0:00,6/10/2016 0:00,,0,6,,0,C,2016_06_AZ0071100_16000009793_INC,F,,18814989
842,91341973,7497794,17000009184,,11/7/2017 0:00,6/16/2016 0:00,,12,6,,0,C,2016_06_AZ0071100_17000009184_INC,F,,18815684
842,90676185,7497794,16000010910,,11/7/2017 0:00,6/30/2016 0:00,,15,6,,0,C,2016_06_AZ0071100_16000010910_INC,F,,17519552
842,91058961,7497794,16000010702,,11/7/2017 0:00,6/26/2016 0:00,,21,6,,0,C,2016_06_AZ0071100_16000010702_INC,F,,18287946
842,91341991,7497794,16000010511,,11/7/2017 0:00,6/20/2016 0:00,,8,6,,0,C,2016_06_AZ0071100_16000010511_INC,F,,18816031
842,91341961,7497794,16000009461,,11/7/2017 0:00,6/4/2016 0:00,,22,6,,0,C,2016_06_AZ0071100_16000009461_INC,F,,18814977
842,91341967,7497794,16000009789,,11/7/2017 0:00,6/10/2016 0:00,,14,6,,0,C,2016_06_AZ0071100_16000009789_INC,F,,18814985
842,91341987,7497794,16000010301,,11/7/2017 0:00,6/19/2016 0:00,,13,6,,0,C,2016_06_AZ0071100_16000010301_INC,F,,18815699
842,91341981,7497794,16000009992,,11/7/2017 0:00,6/14/2016 0:00,,10,6,,0,C,2016_06_AZ0071100_16000009992_INC,F,,18816012
842,92488483,7497794,16000009835,,11/7/2017 0:00,6/11/2016 0:00,,8,6,,0,C,2016_06_AZ0071100_16000009835_INC,F,,20954118
842,87431724,7519402,16000011008,,11/6/2017 0:00,7/1/2016 0:00,,11,6,,0,C,2016_07_AZ0071100_16000011008_INC,F,,10695536
842,87431342,7519402,16000011081,,11/6/2017 0:00,7/1/2016 0:00,,23,6,,0,C,2016_07_AZ0071100_16000011081_INC,F,,10696116
842,87431357,7519402,16000011042,,11/6/2017 0:00,7/2/2016 0:00,,7,6,,0,C,2016_07_AZ0071100_16000011042_INC,F,,10696140
842,87431388,7519402,16000011113,,11/6/2017 0:00,7/2/2016 0:00,,18,6,,0,C,2016_07_AZ0071100_16000011113_INC,F,,10695615
842,87431421,7519402,16000011153,,11/6/2017 0:00,7/4/2016 0:00,,16,6,,0,C,2016_07_AZ0071100_16000011153_INC,F,,10696224
842,87431735,7519402,16000011166,,11/6/2017 0:00,7/1/2016 0:00,,2,6,,0,C,2016_07_AZ0071100_16000011166_INC,F,,10696121
842,87431743,7519402,16000011043,,11/6/2017 0:00,7/2/2016 0:00,,7,6,,0,C,2016_07_AZ0071100_16000011043_INC,F,,10695576
842,87431744,7519402,16000011046,,11/6/2017 0:00,7/2/2016 0:00,,9,6,,0,C,2016_07_AZ0071100_16000011046_INC,F,,10696144
842,87431779,7519402,16000011112,,11/6/2017 0:00,7/3/2016 0:00,,11,6,,0,C,2016_07_AZ0071100_16000011112_INC,F,,10695645
842,87431411,7519402,16000011119,,11/6/2017 0:00,7/3/2016 0:00,,20,6,,0,C,2016_07_AZ0071100_16000011119_INC,F,,10695659
842,87431790,7519402,16000011177,,11/6/2017 0:00,7/4/2016 0:00,,22,6,,0,C,2016_07_AZ0071100_16000011177_INC,F,,10695696
842,87431303,7519402,16000010951,,11/6/2017 0:00,7/1/2016 0:00,,8,6,,0,C,2016_07_AZ0071100_16000010951_INC,F,,10695506
842,87431324,7519402,16000010999,,11/6/2017 0:00,7/1/2016 0:00,,18,6,,0,C,2016_07_AZ0071100_16000010999_INC,F,,10696096
842,87431327,7519402,16000011019,,11/6/2017 0:00,7/1/2016 0:00,,22,6,,0,C,2016_07_AZ0071100_16000011019_INC,F,,10695535
842,87431337,7519402,16000011055,,11/6/2017 0:00,7/1/2016 0:00,,21,6,,0,C,2016_07_AZ0071100_16000011055_INC,F,,10695544
842,87431340,7519402,16000011075,,11/6/2017 0:00,7/1/2016 0:00,,20,6,,0,C,2016_07_AZ0071100_16000011075_INC,F,,10695552
842,87431351,7519402,16000011200,,11/6/2017 0:00,7/1/2016 0:00,,16,6,,0,C,2016_07_AZ0071100_16000011200_INC,F,,10695568
842,87431365,7519402,16000011051,,11/6/2017 0:00,7/2/2016 0:00,,12,6,,0,C,2016_07_AZ0071100_16000011051_INC,F,,10695595
842,87431415,7519402,16000011130,,11/6/2017 0:00,7/4/2016 0:00,,1,6,,0,C,2016_07_AZ0071100_16000011130_INC,F,,10695672
842,87431417,7519402,16000011147,,11/6/2017 0:00,7/4/2016 0:00,,12,6,,0,C,2016_07_AZ0071100_16000011147_INC,F,,10695684
842,87431418,7519402,16000011158,,11/6/2017 0:00,7/4/2016 0:00,,16,6,,0,C,2016_07_AZ0071100_16000011158_INC,F,,10695688
842,87431422,7519402,16000011231,,11/6/2017 0:00,7/4/2016 0:00,,19,6,,0,C,2016_07_AZ0071100_16000011231_INC,F,,10695698
842,87431791,7519402,16000011325,,11/6/2017 0:00,7/4/2016 0:00,,21,6,,0,C,2016_07_AZ0071100_16000011325_INC,F,,10695700
842,87431428,7519402,16000011229,,11/6/2017 0:00,7/5/2016 0:00,,15,6,,0,C,2016_07_AZ0071100_16000011229_INC,F,,10695725
842,87431431,7519402,16000011239,,11/6/2017 0:00,7/5/2016 0:00,,22,6,,0,C,2016_07_AZ0071100_16000011239_INC,F,,10695732
842,87431436,7519402,16000011242,,11/6/2017 0:00,7/6/2016 0:00,,2,6,,0,C,2016_07_AZ0071100_16000011242_INC,F,,10695742
842,87431443,7519402,16000011283,,11/6/2017 0:00,7/6/2016 0:00,,23,6,,0,C,2016_07_AZ0071100_16000011283_INC,F,,10695752
842,87431453,7519402,16000011301,,11/6/2017 0:00,7/7/2016 0:00,,11,6,,0,C,2016_07_AZ0071100_16000011301_INC,F,,10695761
842,87431465,7519402,16000011357,,11/6/2017 0:00,7/7/2016 0:00,,18,6,,0,C,2016_07_AZ0071100_16000011357_INC,F,,10696319
842,87431696,7519402,16000010944,,11/6/2017 0:00,7/1/2016 0:00,,0,6,,0,C,2016_07_AZ0071100_16000010944_INC,F,,10695481
842,87431305,7519402,16000010965,,11/6/2017 0:00,7/1/2016 0:00,,11,6,,0,C,2016_07_AZ0071100_16000010965_INC,F,,10696077
842,87431370,7519402,16000011067,,11/6/2017 0:00,7/2/2016 0:00,,16,6,,0,C,2016_07_AZ0071100_16000011067_INC,F,,10695600
842,87431390,7519402,16000011144,,11/6/2017 0:00,7/2/2016 0:00,,12,6,,0,C,2016_07_AZ0071100_16000011144_INC,F,,10695618
842,87431401,7519402,16000011101,,11/6/2017 0:00,7/3/2016 0:00,,2,6,,0,C,2016_07_AZ0071100_16000011101_INC,F,,10695637
842,87431402,7519402,16000011096,,11/6/2017 0:00,7/3/2016 0:00,,1,6,,0,C,2016_07_AZ0071100_16000011096_INC,F,,10695634
842,87431405,7519402,16000011111,,11/6/2017 0:00,7/3/2016 0:00,,15,6,,0,C,2016_07_AZ0071100_16000011111_INC,F,,10695644
842,87431412,7519402,16000011127,,11/6/2017 0:00,7/3/2016 0:00,,22,6,,0,C,2016_07_AZ0071100_16000011127_INC,F,,10695662
842,87431718,7519402,16000010988,,11/6/2017 0:00,7/1/2016 0:00,,13,6,,0,C,2016_07_AZ0071100_16000010988_INC,F,,10695526
842,87431733,7519402,16000011106,,11/6/2017 0:00,7/1/2016 0:00,,16,6,,0,C,2016_07_AZ0071100_16000011106_INC,F,,10695554
842,87431763,7519402,16000011107,,11/6/2017 0:00,7/2/2016 0:00,,19,6,,0,C,2016_07_AZ0071100_16000011107_INC,F,,10696168
842,87431766,7519402,16000011297,,11/6/2017 0:00,7/2/2016 0:00,,15,6,,0,C,2016_07_AZ0071100_16000011297_INC,F,,10695619
842,87431782,7519402,16000011150,,11/6/2017 0:00,7/3/2016 0:00,,1,6,,0,C,2016_07_AZ0071100_16000011150_INC,F,,10696211
842,87431788,7519402,16000011170,,11/6/2017 0:00,7/4/2016 0:00,,19,6,,0,C,2016_07_AZ0071100_16000011170_INC,F,,10695689
842,87431792,7519402,16000012286,,11/6/2017 0:00,7/4/2016 0:00,,8,6,,0,C,2016_07_AZ0071100_16000012286_INC,F,,10695706
842,87431794,7519402,16000011214,,11/6/2017 0:00,7/5/2016 0:00,,13,6,,0,C,2016_07_AZ0071100_16000011214_INC,F,,10695723
842,87431430,7519402,16000011234,,11/6/2017 0:00,7/5/2016 0:00,,18,6,,0,C,2016_07_AZ0071100_16000011234_INC,F,,10695729
842,87431808,7519402,16000011292,,11/6/2017 0:00,7/7/2016 0:00,,6,6,,0,C,2016_07_AZ0071100_16000011292_INC,F,,10696282
842,87431816,7519402,16000011312,,11/6/2017 0:00,7/7/2016 0:00,,14,6,,0,C,2016_07_AZ0071100_16000011312_INC,F,,10695766
842,87431821,7519402,16000011330,,11/6/2017 0:00,7/7/2016 0:00,,23,6,,0,C,2016_07_AZ0071100_16000011330_INC,F,,10696313
842,87431848,7519402,16000012273,,11/6/2017 0:00,7/8/2016 0:00,,12,6,,0,C,2016_07_AZ0071100_16000012273_INC,F,,10695804
842,87431869,7519402,16000011415,,11/6/2017 0:00,7/9/2016 0:00,,21,6,,0,C,2016_07_AZ0071100_16000011415_INC,F,,10696404
842,87431883,7519402,16000011424,,11/6/2017 0:00,7/9/2016 0:00,,23,6,,0,C,2016_07_AZ0071100_16000011424_INC,F,,10696428
842,87431900,7519402,16000011444,,11/6/2017 0:00,7/10/2016 0:00,,2,6,,0,C,2016_07_AZ0071100_16000011444_INC,F,,10695835
842,87431910,7519402,16000011450,,11/6/2017 0:00,7/10/2016 0:00,,15,6,,0,C,2016_07_AZ0071100_16000011450_INC,F,,10695841
842,87431915,7519402,16000011807,,11/6/2017 0:00,7/10/2016 0:00,,10,6,,0,C,2016_07_AZ0071100_16000011807_INC,F,,10695844
842,87431929,7519402,16000011485,,11/6/2017 0:00,7/11/2016 0:00,,15,6,,0,C,2016_07_AZ0071100_16000011485_INC,F,,10695862
842,87431944,7519402,16000011516,,11/6/2017 0:00,7/11/2016 0:00,,17,6,,0,C,2016_07_AZ0071100_16000011516_INC,F,,10696594
842,87431964,7519402,16000011530,,11/6/2017 0:00,7/12/2016 0:00,,12,6,,0,C,2016_07_AZ0071100_16000011530_INC,F,,10696619
842,87431975,7519402,16000011541,,11/6/2017 0:00,7/12/2016 0:00,,17,6,,0,C,2016_07_AZ0071100_16000011541_INC,F,,10696634
842,87431996,7519402,16000011635,,11/6/2017 0:00,7/12/2016 0:00,,19,6,,0,C,2016_07_AZ0071100_16000011635_INC,F,,10696666
842,87432057,7519402,16000011613,,11/6/2017 0:00,7/14/2016 0:00,,5,6,,0,C,2016_07_AZ0071100_16000011613_INC,F,,10696772
842,87432070,7519402,16000011643,,11/6/2017 0:00,7/14/2016 0:00,,18,2,7/14/2016 0:00,0,C,2016_07_AZ0071100_16000011643_INC,F,,10696792
842,87432104,7519402,16000012219,,11/6/2017 0:00,7/14/2016 0:00,,13,6,,0,C,2016_07_AZ0071100_16000012219_INC,F,,10696847
842,87432134,7519402,16000011708,,11/6/2017 0:00,7/15/2016 0:00,,21,6,,0,C,2016_07_AZ0071100_16000011708_INC,F,,10696899
842,87432167,7519402,16000011846,,11/6/2017 0:00,7/15/2016 0:00,,8,6,,0,C,2016_07_AZ0071100_16000011846_INC,F,,10696949
842,87432177,7519402,16000012475,,11/6/2017 0:00,7/15/2016 0:00,,8,6,,0,C,2016_07_AZ0071100_16000012475_INC,F,,10697060
842,87432238,7519402,16000011732,,11/6/2017 0:00,7/16/2016 0:00,,10,6,,0,C,2016_07_AZ0071100_16000011732_INC,F,,10698032
842,87432260,7519402,16000011760,,11/6/2017 0:00,7/16/2016 0:00,,19,6,,0,C,2016_07_AZ0071100_16000011760_INC,F,,10697113
842,87432292,7519402,16000011772,,11/6/2017 0:00,7/16/2016 0:00,,22,6,,0,C,2016_07_AZ0071100_16000011772_INC,F,,10698126
842,87432329,7519402,16000011797,,11/6/2017 0:00,7/17/2016 0:00,,10,6,,0,C,2016_07_AZ0071100_16000011797_INC,F,,10698179
842,87432367,7519402,16000011830,,11/6/2017 0:00,7/18/2016 0:00,,5,6,,0,C,2016_07_AZ0071100_16000011830_INC,F,,10698253
842,87432402,7519402,16000011860,,11/6/2017 0:00,7/18/2016 0:00,,16,6,,0,C,2016_07_AZ0071100_16000011860_INC,F,,10697243
842,87432430,7519402,16000011882,,11/6/2017 0:00,7/18/2016 0:00,,22,6,,0,C,2016_07_AZ0071100_16000011882_INC,F,,10697279
842,87432464,7519402,16000012296,,11/6/2017 0:00,7/19/2016 0:00,,12,6,,0,C,2016_07_AZ0071100_16000012296_INC,F,,10697306
842,87432510,7519402,16000012049,,11/6/2017 0:00,7/21/2016 0:00,,22,6,,0,C,2016_07_AZ0071100_16000012049_INC,F,,10698513
842,87433531,7519402,16000012096,,11/6/2017 0:00,7/22/2016 0:00,,19,6,,0,C,2016_07_AZ0071100_16000012096_INC,F,,10698537
842,87433585,7519402,16000012188,,11/6/2017 0:00,7/22/2016 0:00,,17,6,,0,C,2016_07_AZ0071100_16000012188_INC,F,,10698626
842,87433645,7519402,16000012173,,11/6/2017 0:00,7/23/2016 0:00,,23,6,,0,C,2016_07_AZ0071100_16000012173_INC,F,,10698720
842,87433688,7519402,16000012209,,11/6/2017 0:00,7/24/2016 0:00,,20,6,,0,C,2016_07_AZ0071100_16000012209_INC,F,,10698773
842,87433724,7519402,16000012244,,11/6/2017 0:00,7/25/2016 0:00,,10,6,,0,C,2016_07_AZ0071100_16000012244_INC,F,,10697542
842,87433738,7519402,16000012288,,11/6/2017 0:00,7/25/2016 0:00,,21,6,,0,C,2016_07_AZ0071100_16000012288_INC,F,,10697555
842,87433755,7519402,16000012306,,11/6/2017 0:00,7/26/2016 0:00,,16,6,,0,C,2016_07_AZ0071100_16000012306_INC,F,,10698864
842,87433001,7519402,16000012336,,11/6/2017 0:00,7/26/2016 0:00,,22,6,,0,C,2016_07_AZ0071100_16000012336_INC,F,,10697578
842,87433794,7519402,16000012343,,11/6/2017 0:00,7/27/2016 0:00,,11,6,,0,C,2016_07_AZ0071100_16000012343_INC,F,,10697598
842,87433050,7519402,16000012376,,11/6/2017 0:00,7/27/2016 0:00,,19,6,,0,C,2016_07_AZ0071100_16000012376_INC,F,,10697642
842,87433862,7519402,16000012398,,11/6/2017 0:00,7/27/2016 0:00,,22,6,,0,C,2016_07_AZ0071100_16000012398_INC,F,,10699024
842,87433882,7519402,16000012400,,11/6/2017 0:00,7/28/2016 0:00,,7,6,,0,C,2016_07_AZ0071100_16000012400_INC,F,,10699069
842,87433093,7519402,16000012434,,11/6/2017 0:00,7/28/2016 0:00,,17,6,,0,C,2016_07_AZ0071100_16000012434_INC,F,,10699091
842,87433943,7519402,16000012492,,11/6/2017 0:00,7/29/2016 0:00,,18,6,,0,C,2016_07_AZ0071100_16000012492_INC,F,,10699183
842,87433954,7519402,16000012504,,11/6/2017 0:00,7/29/2016 0:00,,23,6,,0,C,2016_07_AZ0071100_16000012504_INC,F,,10697758
842,87433968,7519402,16000012512,,11/6/2017 0:00,7/30/2016 0:00,,1,6,,0,C,2016_07_AZ0071100_16000012512_INC,F,,10697764
842,87433152,7519402,16000012537,,11/6/2017 0:00,7/30/2016 0:00,,15,6,,0,C,2016_07_AZ0071100_16000012537_INC,F,,10697812
842,87434021,7519402,16000012554,,11/6/2017 0:00,7/30/2016 0:00,,20,6,,0,C,2016_07_AZ0071100_16000012554_INC,F,,10699342
842,87433234,7519402,16000012605,,11/6/2017 0:00,7/31/2016 0:00,,13,6,,0,C,2016_07_AZ0071100_16000012605_INC,F,,10697954
842,87431313,7519402,16000010976,,11/6/2017 0:00,7/1/2016 0:00,,13,6,,0,C,2016_07_AZ0071100_16000010976_INC,F,,10695513
842,87431726,7519402,16000011007,,11/6/2017 0:00,7/1/2016 0:00,,19,6,,0,C,2016_07_AZ0071100_16000011007_INC,F,,10695531
842,87431741,7519402,16000011250,,11/6/2017 0:00,7/1/2016 0:00,,15,6,,0,C,2016_07_AZ0071100_16000011250_INC,F,,10695569
842,87431755,7519402,16000011070,,11/6/2017 0:00,7/2/2016 0:00,,17,6,,0,C,2016_07_AZ0071100_16000011070_INC,F,,10695603
842,87431774,7519402,16000011095,,11/6/2017 0:00,7/3/2016 0:00,,1,6,,0,C,2016_07_AZ0071100_16000011095_INC,F,,10695629
842,87431793,7519402,16000011211,,11/6/2017 0:00,7/5/2016 0:00,,12,6,,0,C,2016_07_AZ0071100_16000011211_INC,F,,10695719
842,87431795,7519402,16000011230,,11/6/2017 0:00,7/5/2016 0:00,,11,6,,0,C,2016_07_AZ0071100_16000011230_INC,F,,10695726
842,87431800,7519402,16000011298,,11/6/2017 0:00,7/5/2016 0:00,,11,6,,0,C,2016_07_AZ0071100_16000011298_INC,F,,10696257
842,87431446,7519402,16000011343,,11/6/2017 0:00,7/5/2016 0:00,,17,6,,0,C,2016_07_AZ0071100_16000011343_INC,F,,10695738
842,87431810,7519402,16000011300,,11/6/2017 0:00,7/7/2016 0:00,,10,6,,0,C,2016_07_AZ0071100_16000011300_INC,F,,10695762
842,87431824,7519402,16000011473,,11/6/2017 0:00,7/7/2016 0:00,,17,6,,0,C,2016_07_AZ0071100_16000011473_INC,F,,10696326
842,87431847,7519402,16000011911,,11/6/2017 0:00,7/8/2016 0:00,,19,6,,0,C,2016_07_AZ0071100_16000011911_INC,F,,10696354
842,87431857,7519402,16000011387,,11/6/2017 0:00,7/9/2016 0:00,,3,6,,0,C,2016_07_AZ0071100_16000011387_INC,F,,10696365
842,87431882,7519402,16000011422,,11/6/2017 0:00,7/9/2016 0:00,,23,6,,0,C,2016_07_AZ0071100_16000011422_INC,F,,10695818
842,87431916,7519402,16000011524,,11/6/2017 0:00,7/10/2016 0:00,,1,2,7/12/2016 0:00,0,C,2016_07_AZ0071100_16000011524_INC,F,,10696512
842,87431938,7519402,16000011501,,11/6/2017 0:00,7/11/2016 0:00,,22,6,,0,C,2016_07_AZ0071100_16000011501_INC,F,,10696586
842,87431958,7519402,16000011731,,11/6/2017 0:00,7/11/2016 0:00,,10,6,,0,C,2016_07_AZ0071100_16000011731_INC,F,,10696604
842,87431998,7519402,16000011553,,11/6/2017 0:00,7/13/2016 0:00,,2,6,,0,C,2016_07_AZ0071100_16000011553_INC,F,,10696672
842,87432029,7519402,16000011594,,11/6/2017 0:00,7/13/2016 0:00,,18,6,,0,C,2016_07_AZ0071100_16000011594_INC,F,,10696706
842,87432046,7519402,16000011812,,11/6/2017 0:00,7/13/2016 0:00,,9,6,,0,C,2016_07_AZ0071100_16000011812_INC,F,,10696755
842,87432078,7519402,16000011653,,11/6/2017 0:00,7/14/2016 0:00,,21,6,,0,C,2016_07_AZ0071100_16000011653_INC,F,,10696801
842,87432106,7519402,16000011678,,11/6/2017 0:00,7/15/2016 0:00,,13,6,,0,C,2016_07_AZ0071100_16000011678_INC,F,,10696860
842,87432130,7519402,16000011705,,11/6/2017 0:00,7/15/2016 0:00,,19,6,,0,C,2016_07_AZ0071100_16000011705_INC,F,,10696895
842,87432165,7519402,16000011835,,11/6/2017 0:00,7/15/2016 0:00,,17,6,,0,C,2016_07_AZ0071100_16000011835_INC,F,,10696948
842,87432179,7519402,16000011988,,11/6/2017 0:00,7/15/2016 0:00,,14,6,,0,C,2016_07_AZ0071100_16000011988_INC,F,,10697058
842,87432234,7519402,16000011729,,11/6/2017 0:00,7/16/2016 0:00,,10,6,,0,C,2016_07_AZ0071100_16000011729_INC,F,,10698025
